ticker,date,quarter_number,year,revenue,assets,rnd_expense,capex,intangible_assets_change,operating_cash_flow,net_income,total_debt,property_plant_equipment_net,intangible_assets,goodwill_change_4q,intangible_change_4q,income_before_tax,income_tax_expense,effective_tax_rate,market_cap,cap_intensity,rnd_to_btd,ocf_margin,earnings_quality,leverage,current_inventory_ratio,ppe_total_assets,acquisitions_intensity,goodwill_change_intensity,intangible_assets_change_intensity,total_dna,deferred_revenue_to_assets,profitability,sector,sub_sector,sector_baseline,revenue_growth,ocf_margin_next,ocf_ttm,revenue_volatility,log_market_cap,log_total_assets,cap_aggressive
AAPL,2022-09-24,4,2022,394328000000,355229250000.0,26251000000,-10708000000.0,0,122151000000,99803000000,0.0,0.0,0.0,0.0,0,119103000000,19300000000,0.21,3194468904000,-0.40790827016113673,0.9651728140653367,0.30977003915522106,1.2239211246154926,0.8253874082722636,0.04183757810227135,0.00808491980882768,0.00039129660634646497,0.0,0.0,0.03125868717173487,0.022123741217819196,0.4807655901083596,Technology,Consumer Electronics,Technology,0.01751036016741403,0.28175374222332317,356801000000.0,4424329365.376549,28.792441962710722,26.59602919264699,False
AAPL,2022-12-31,1,2022,387537000000,346618250000.0,27654000000,-11692000000.0,0,109190000000,95171000000,0.0,0.0,0.0,0.0,0,113485000000,18314000000,0.21,3194468904000,-0.42279597888189774,1.0524642750346607,0.28175374222332317,1.1473032751573484,0.8320162022628641,0.045807776749000315,0.01052166179940035,0.0004010175459601449,0.0,0.0,0.03266706239501238,0.022757024478659158,0.4814258914526284,Technology,Consumer Electronics,Technology,-0.017221703759306983,0.2845635492540802,465991000000.0,3717932310.6622887,28.792441962710722,26.57148986719833,False
AAPL,2023-04-01,2,2023,385095000000,341992750000.0,28724000000,-12094000000.0,0,109584000000,94321000000,0.0,0.0,0.0,0.0,0,111728000000,17407000000,0.21,3194468904000,-0.4210416376549227,0.9960633301848784,0.2845635492540802,1.1618197432173112,0.8335754193619601,0.05043247981658687,0.008956330214602503,0.00040644136461957163,0.0,0.0,0.03357965921792202,0.023219059468365923,0.4862325297831606,Technology,Consumer Electronics,Technology,-0.006301333808126697,0.2945097191437048,459149000000.0,3972477858.130022,28.792441962710722,26.55805537495391,False
AAPL,2023-07-01,3,2023,383933000000,341675000000.0,29369000000,-12085000000.0,0,113072000000,94760000000,0.0,0.0,0.0,0.0,0,111395000000,16635000000,0.21,3194468904000,-0.41148830399400727,0.9126273500099884,0.2945097191437048,1.1932460953989026,0.8318350771932392,0.053224186299659436,0.004194044047706153,0.00040096583010170486,0.0,0.0,0.03433379673666496,0.023555279139533182,0.4882300431696788,Technology,Consumer Electronics,Technology,-0.003017437255742106,0.28840940814276583,453997000000.0,4652279181.576843,28.792441962710722,26.557125829797275,False
AAPL,2023-09-30,4,2023,383285000000,341632000000.0,29915000000,-10959000000.0,0,110543000000,96995000000,0.0,0.0,0.0,0.0,0,113736000000,16741000000,0.21,3194468904000,-0.36633795754638143,0.8794144656165834,0.28840940814276583,1.1396773029537606,0.8234174491850881,0.055095832964177076,0.03344241757212439,0.0,0.0,0.0,0.03371756744098914,0.023667279411764705,0.49511755339078306,Technology,Consumer Electronics,Technology,-0.0016877944849752469,0.30186981794423734,442389000000.0,1872563572.574603,28.792441962710722,26.556999971288416,False
AAPL,2023-12-30,1,2023,385706000000,343323750000.0,29902000000,-9564000000.0,0,116433000000,100913000000,0.0,0.0,0.0,0.0,0,118436000000,17523000000,0.21,3194468904000,-0.31984482643301454,0.8545102714001112,0.30186981794423734,1.1537958439447842,0.8116369753039223,0.05293307576076354,0.0007806043129844644,0.0,0.0,0.0,0.03335335816412351,0.023748721141488172,0.5058519837325557,Technology,Consumer Electronics,Technology,0.006316448595692581,0.28971786291706736,449632000000.0,1096370489.387606,28.792441962710722,26.56193971649106,False
AAPL,2024-03-30,2,2024,381623000000,344636500000.0,30348000000,-8644000000.0,0,110563000000,100389000000,0.0,0.0,0.0,0.0,0,118112000000,17723000000,0.21,3194468904000,-0.2848293132990642,0.900086434329682,0.28971786291706736,1.1013457649742502,0.803623527978029,0.04908671770075399,-1.1606431704128842e-05,0.0,0.0,0.0,0.033046412669580846,0.023571937389104174,0.5047811244601196,Technology,Consumer Electronics,Technology,-0.010585782953856038,0.29315383957075025,450611000000.0,1688043912.3435204,28.792441962710722,26.56575607533826,False
AAPL,2024-06-29,3,2024,385603000000,343780000000.0,30912000000,-8702000000.0,0,113041000000,101956000000,0.0,0.0,0.0,0.0,0,120873000000,18917000000,0.21,3194468904000,-0.2815087991718426,1.003895563635014,0.29315383957075025,1.1087233708658637,0.7984554075280703,0.04664309778621313,-0.02872185700157077,0.0,0.0,0.0,0.032541160044214326,0.023554307987666532,0.5155360986677526,Technology,Consumer Electronics,Technology,0.010429140801262005,0.3024128274962599,450580000000.0,1968893661.425121,28.792441962710722,26.56326775484642,False
AAPL,2024-09-28,4,2024,391035000000,346879250000.0,31370000000,-9447000000.0,0,118254000000,93736000000,0.0,0.0,0.0,0.0,0,123485000000,29749000000,0.21,3194468904000,-0.3011475932419509,-1.7258163813316225,0.3024128274962599,1.2615643936161134,0.804000959988238,0.047579605107805206,0.005806054988875812,0.0,0.0,0.0,0.03299419034145167,0.023479351964696648,0.5208815459558334,Technology,Consumer Electronics,Technology,0.014087027331218804,0.2736355366889024,458291000000.0,3862345002.2838,28.792441962710722,26.572242573624305,False
AAPL,2024-12-28,1,2024,395760000000,344522000000.0,31942000000,-9995000000.0,0,108294000000,96150000000,0.0,0.0,0.0,0.0,0,125746000000,29596000000,0.21,3194468904000,-0.3129109010080771,-2.103200035116982,0.2736355366889024,1.1263026521060842,0.8079875886010183,0.049241035554123666,0.00732318981081034,0.0,0.0,0.0,0.033893336274606556,0.023782951451576387,0.53437226069743,Technology,Consumer Electronics,Technology,0.012083317350109368,0.0,450152000000.0,6186529795.989562,28.792441962710722,26.565423786028752,False
ABBV,2022-03-31,1,2022,56725000000,146642500000.0,7836000000,-761000000.0,-5354000000,22808000000,12479000000,0.0,0.0,76683250000.0,-100000000.0,-5354000000,14051000000,1564000000,0.21,336110592000,-0.09711587544665645,1.1866648398006794,0.40208021154693696,1.827710553730267,0.901254752203488,0.1196694486850164,-0.0005864602690216002,0.012881668002113985,0.0013040657509951652,-0.03651056139932148,0.057002574287808784,0.0,0.2689534070954873,Healthcare,Drug Manufacturers - General,Healthcare,0.0,0.3997105442117561,22808000000.0,0.0,26.54070608561113,25.711263488886818,False
ABBV,2022-06-30,2,2022,57349000000,145446000000.0,7815000000,-709000000.0,-5633000000,22923000000,12637000000,0.0,0.0,74804000000.0,-268000000.0,-5633000000,14071000000,1425000000,0.21,336110592000,-0.09072296865003199,1.0727101594211423,0.3997105442117561,1.8139590092585265,0.8968431582855493,0.11645954450904049,-0.0011825694759567125,0.013413913067392709,0.0035826961125073526,-0.038729150337582334,0.05645394166907306,0.0,0.2778832006380375,Healthcare,Drug Manufacturers - General,Healthcare,0.011000440722785276,0.3907020183676646,45731000000.0,441234631.46040565,26.54070608561113,25.703070720650064,False
ABBV,2022-09-30,3,2022,57819000000,143562750000.0,7366000000,-669000000.0,-7226000000,22590000000,13407000000,0.0,0.0,72621250000.0,-653000000.0,-7226000000,14783000000,1365000000,0.21,336110592000,-0.09082269888677709,0.889291319570204,0.3907020183676646,1.6849407026180354,0.8912235242080554,0.1157057444622962,-0.0015115341549252852,0.010859362891836496,0.008991858443637365,-0.0503333907994936,0.057737818480072305,0.0,0.2804000341314164,Healthcare,Drug Manufacturers - General,Healthcare,0.008195434968351734,0.4296517035863162,68321000000.0,548803547.1216767,26.54070608561113,25.69003805879604,False
ABBV,2022-12-31,4,2022,58054000000,141631750000.0,7167000000,-695000000.0,-6547000000,24943000000,11836000000,0.0,0.0,70493250000.0,-142000000.0,-6547000000,13477000000,1632000000,0.21,336110592000,-0.09697223384958839,1.2561406144370164,0.4296517035863162,2.107384251436296,0.8864731954522909,0.11910587577335803,-0.0009884789250997747,0.005606087618065864,0.002014377263071287,-0.046225510875915886,0.05978179327728422,0.0,0.2869413108289631,Healthcare,Drug Manufacturers - General,Healthcare,0.004064407893598965,0.4269928270562732,93264000000.0,586344821.7559366,26.54070608561113,25.676496216235616,False
ABBV,2023-03-31,1,2023,56741000000,139465000000.0,7817000000,-708000000.0,-6975000000,24228000000,7585000000,0.0,0.0,68208750000.0,192000000.0,-6975000000,9023000000,1430000000,0.21,336110592000,-0.09057183062555968,3.53154916851322,0.4269928270562732,3.1941990771259063,0.8901068368407844,0.1221867762094131,-0.0001935969598107052,0.006897787975477718,0.0028148881191929188,-0.05001254795109884,0.061241171620119744,0.0,0.28245796436381887,Healthcare,Drug Manufacturers - General,Healthcare,-0.022616873944947824,0.45591989004516004,94684000000.0,579429820.3118889,26.54070608561113,25.661079510670803,False
ABBV,2023-06-30,2,2023,56023000000,137510250000.0,7672000000,-743000000.0,-5863000000,25542000000,8685000000,0.0,0.0,65968500000.0,498000000.0,-5863000000,10450000000,1758000000,0.21,336110592000,-0.09684567257559959,3.6909965635738837,0.45591989004516004,2.9409326424870468,0.8917989749855011,0.128224443140312,0.00036360925821893276,0.006639505055077713,0.007549057504718161,-0.042636821618752055,0.06362434800314885,0.0,0.28074270827083797,Healthcare,Drug Manufacturers - General,Healthcare,-0.012653989178900593,0.46272987776125357,97303000000.0,949007332.2512677,26.54070608561113,25.64696429672921,False
ABBV,2023-09-30,3,2023,55138000000,136234250000.0,7781000000,-785000000.0,-8836000000,25514000000,6514000000,0.0,0.0,63438000000.0,-65000000.0,-8836000000,8003000000,1482000000,0.21,336110592000,-0.10088677547873023,8.226400845793691,0.46272987776125357,3.916794596254222,0.8979386607993217,0.13200372563596435,-7.340298052802434e-06,0.007120089111218361,0.0010246224660298243,-0.06485887359456231,0.06444047660555256,0.0,0.26613718650045787,Healthcare,Drug Manufacturers - General,Healthcare,-0.01579708334077079,0.420468353032144,100227000000.0,1232218324.81099,26.54070608561113,25.63764166747772,False
ABBV,2023-12-31,4,2023,54318000000,135210750000.0,7957000000,-777000000.0,-9238000000,22839000000,4863000000,0.0,0.0,60480750000.0,73000000.0,-9238000000,6250000000,1377000000,0.21,336110592000,-0.09764986804071886,-25.90651162790694,0.420468353032144,4.696483652066625,0.9099054623985149,0.13135251632857872,0.00042895997544573934,0.009045138792588607,0.0012069956143070317,-0.06832296988220242,0.06432920459356967,0.0,0.25074189737132585,Healthcare,Drug Manufacturers - General,Healthcare,-0.014871776270448667,0.4169990625516975,98123000000.0,1053514435.9080572,26.54070608561113,25.630100509228697,False
ABBV,2024-03-31,1,2024,54403000000,138793250000.0,7604000000,-795000000.0,-637000000,22686000000,5993000000,0.0,0.0,59825000000.0,1202000000.0,-637000000,7530000000,1526000000,0.21,336110592000,-0.10455023671751709,28.87594936708864,0.4169990625516975,3.7854163190388785,0.9216982814365973,0.12228534740834199,0.00026658356944592046,0.07391569834988373,0.020091934809862096,-0.004589560371271658,0.062286890752972494,0.0,0.24410409007642664,Healthcare,Drug Manufacturers - General,Healthcare,0.0015648587945065184,0.33887272727272727,96581000000.0,792385638.4362376,26.54070608561113,25.656251252712664,False
ABBV,2024-06-30,2,2024,55000000000,140435750000.0,7819000000,-858000000.0,1640000000,18638000000,5339000000,0.0,0.0,59170250000.0,1295000000.0,1640000000,7066000000,1716000000,0.21,336110592000,-0.10973270239161018,-7.073274747996897,0.33887272727272727,3.49091590185428,0.9334321923014617,0.1190889261624182,0.0006337417644723655,0.07791463356018677,0.02188599845361478,0.01167793813185033,0.06063982995782769,0.0,0.2457707528175696,Healthcare,Drug Manufacturers - General,Healthcare,0.010973659540834069,0.2973187113968271,89677000000.0,414369702.0777499,26.54070608561113,25.668015925755128,False
ABBV,2024-09-30,3,2024,55533000000,142236000000.0,8226000000,-888000000.0,11036000000,16511000000,5122000000,0.0,0.0,61181000000.0,3002000000.0,11036000000,7197000000,2064000000,0.21,336110592000,-0.10795040116703136,-3.125888931111232,0.2973187113968271,3.223545490042952,0.9449225231305717,0.1274555344111962,0.0010686464748727467,0.13413622430327063,0.04906752096239028,0.07758935853089231,0.05877555611800107,0.0,0.2623878624258275,Healthcare,Drug Manufacturers - General,Healthcare,0.009690909090909194,0.3338303688713743,80674000000.0,567595219.6181155,26.54070608561113,25.680753486831776,False
ABBV,2024-12-31,4,2024,56334000000,142348500000.0,12791000000,-974000000.0,-2157000000,18806000000,4278000000,0.0,0.0,62295500000.0,1530000000.0,-2157000000,3716000000,-570000000,0.21,336110592000,-0.0761472910640294,1.9891806629343287,0.3338303688713743,4.395979429640018,0.9573177799555317,0.13560854871721642,0.0010818519338103318,0.14273420513739168,0.024560361502837285,-0.015152952085901854,0.05891175530476261,0.0,0.2769962451307882,Healthcare,Drug Manufacturers - General,Healthcare,0.01442385608557073,0.0,76641000000.0,819924590.0284599,26.54070608561113,25.681544113207142,False
ABNB,2022-03-31,1,2022,6613824000,14960813750.0,1424987000,-23575000.0,-16980000,2897318000,801177000,0.0,0.0,55076750.0,-2690000.0,-16980000,857695000,56518000,0.21,88518386268,-0.016544010576938595,2.4211345738339514,0.43807001819219865,3.616326978932246,0.7099998821922371,0.0,-0.005112221920415258,0.0,0.04884093560349875,-0.0011349650014859654,0.008642511173565008,0.016743741629695778,0.35756784954294346,Consumer Cyclical,Travel Services,Consumer Cyclical,0.0,0.39376479486708527,2897318000.0,0.0,25.20647612182301,23.42870020306686,False
ABNB,2022-06-30,2,2022,7382628000,15854392750.0,1450253000,-20923000.0,-15555000,2907019000,1248394000,0.0,0.0,49770000.0,-4221000.0,-15555000,1297679000,49285000,0.21,88518386268,-0.014427137885596512,1.364316704758583,0.39376479486708527,2.328606994266233,0.6971442662160617,0.0,-0.010801107472249293,0.0,0.08481012658227848,-0.0009811161010881352,0.00755424707136765,0.015800037500647887,0.3798781255750082,Consumer Cyclical,Travel Services,Consumer Cyclical,0.11624198043370981,0.41715309976241705,5804337000.0,543626521.8033425,25.20647612182301,23.486712443982498,False
ABNB,2022-09-30,3,2022,8029196000,16478039500.0,1471843000,-21016000.0,-13846000,3349404000,1628501000,0.0,0.0,44813250.0,-6473000.0,-13846000,1717221000,88720000,0.21,88518386268,-0.014278696844704225,1.1367823135288915,0.41715309976241705,2.056740523954238,0.6920510932140926,0.0,-0.009486808184917872,0.0,0.1444438865737254,-0.0008402698634142733,0.006001684848491837,0.015202051190616456,0.3993123696541691,Consumer Cyclical,Travel Services,Consumer Cyclical,0.08757965320750283,0.408553218616651,9153741000.0,708565177.8328745,25.20647612182301,23.525294391972512,False
ABNB,2022-12-31,4,2022,8398546000,17060539500.0,1501841000,-24952000.0,-12673000,3431253000,1892663000,0.0,0.0,40313250.0,-1864000.0,-12673000,1989076000,96413000,0.21,88518386268,-0.01661427541264355,0.9816169330320839,0.408553218616651,1.8129233783298981,0.6910622756097484,0.0,-0.008606937664544548,0.0,0.046237899449932715,-0.0007428252781806812,0.004750846243754484,0.017320671482868404,0.40440837172822114,Consumer Cyclical,Travel Services,Consumer Cyclical,0.04600086982557161,0.438270552920421,12584994000.0,783482029.6775584,25.20647612182301,23.560034002191053,False
ABNB,2023-03-31,1,2023,8707546000,17797929000.0,1558841000,-24993000.0,639574000,3816261000,2028663000,0.0,0.0,199145000.0,-649418000.0,639574000,2127076000,98413000,0.21,88518386268,-0.01603306559167997,0.939942653027097,0.438270552920421,1.881170504908898,0.6960859743849973,0.0,-0.0012748112434879362,0.009944977306067464,3.261030907127972,0.0359353046076316,0.003529624148966995,0.04909279051512117,0.4013627091107061,Consumer Cyclical,Travel Services,Consumer Cyclical,0.03679208282005009,0.43182846062072205,13503937000.0,569912742.8147808,25.20647612182301,23.602347939160854,False
ABNB,2023-06-30,2,2023,9087546000,18330147500.0,1634841000,-28993000.0,640846000,3924261000,2299663000,0.0,0.0,358288500.0,-646527000.0,640846000,2420076000,120413000,0.21,88518386268,-0.017734446346770114,0.8852862030759127,0.43182846062072205,1.706450466872755,0.7074473077753466,0.0,-0.0005278735482079454,0.010256327724585958,1.804487166068685,0.03496131168611709,0.002499434333520775,0.08169601472110358,0.40814865237718356,Consumer Cyclical,Travel Services,Consumer Cyclical,0.0436403092214499,0.44619316443043966,14521179000.0,450118953.4908152,25.20647612182301,23.63181294568327,False
ABNB,2023-09-30,3,2023,9600546000,19670750000.0,1687841000,-38394000.0,642000000,4283698000,5459663000,0.0,0.0,517750000.0,-650000000.0,642000000,2829076000,-2630587000,0.21,88518386268,-0.022747403339532575,0.10991639030340426,0.44619316443043966,0.7846085005612984,0.681849954882249,0.0,0.0005592059275828324,0.027299416646543725,1.2554321583775954,0.0326372914098344,0.002084313002808739,0.09662824244118806,0.4034632639833255,Consumer Cyclical,Travel Services,Consumer Cyclical,0.05645088343981963,0.3916507008167793,15455473000.0,518010939.39542776,25.20647612182301,23.702398597751138,False
ABNB,2023-12-31,4,2023,9917000000,20822500000.0,1722000000,0.0,-642000000,3884000000,4792000000,0.0,0.0,519250000.0,752000000.0,-642000000,2102000000,-2690000000,0.21,88518386268,0.0,0.11548115551411181,0.3916507008167793,0.8105175292153589,0.6681714491535599,0.0,0.0009124744867331012,0.0,1.4482426576793452,-0.03083203265698163,0.0021130988113819186,0.09422499699843918,0.39447712810661545,Consumer Cyclical,Travel Services,Consumer Cyclical,0.032962083614827664,0.41206913387364513,15908220000.0,536651194.1621547,25.20647612182301,23.75929996977377,False
ABNB,2024-03-31,1,2024,10241000000,21952250000.0,1777000000,6000000.0,107000000,4220000000,4939000000,0.0,0.0,545250000.0,0.0,107000000,2265000000,-2674000000,0.21,88518386268,0.0033764772087788407,0.11847983109234358,0.41206913387364513,0.8544239724640615,0.6555820018449134,0.0,0.0008655149244382694,0.008062954822398615,0.0,0.0048742156270997275,0.0021410106025578244,0.09075379516906013,0.3865662973043765,Consumer Cyclical,Travel Services,Consumer Cyclical,0.03267117071695069,0.41523084245597336,16311959000.0,491334876.33724266,25.20647612182301,23.812135476909003,True
ABNB,2024-06-30,2,2024,10505000000,23235250000.0,1845000000,15000000.0,107000000,4362000000,4844000000,0.0,0.0,571250000.0,0.0,107000000,2270000000,-2574000000,0.21,88518386268,0.008130081300813009,0.1270036385091946,0.41523084245597336,0.9004954582989265,0.6429347650660097,0.0,0.00012911416920411873,0.008091154603458108,0.0,0.004605072034946902,0.0022379789328713915,0.08709826664227843,0.3733981773383114,Consumer Cyclical,Travel Services,Consumer Cyclical,0.025778732545649774,0.37961254612546125,16749698000.0,392510880.7778454,25.20647612182301,23.868936359055336,True
ABNB,2024-09-30,3,2024,10840000000,23418500000.0,1950000000,30000000.0,743000000,4115000000,1838000000,0.0,0.0,598000000.0,-752000000.0,743000000,2326000000,488000000,0.21,88518386268,0.015384615384615385,890.2173913044493,0.37961254612546125,2.238846572361262,0.6525076328543673,0.0,-0.0007259218139505092,0.022930589064201378,1.2575250836120402,0.03172705339795461,0.0025193757072400026,0.08688643593739992,0.38452505497790207,Consumer Cyclical,Travel Services,Consumer Cyclical,0.03188957639219425,0.4069537020356693,16581000000.0,391936538.23036194,25.20647612182301,23.876792145242458,True
