ticker,date,quarter_number,year,revenue,assets,rnd_expense,capex,intangible_assets_change,operating_cash_flow,net_income,total_debt,property_plant_equipment_net,intangible_assets,goodwill_change_4q,intangible_change_4q,market_cap,cap_intensity,rnd_deferral_ratio,ocf_margin,earnings_quality,leverage,current_inventory_ratio,ppe_total_assets,rnd_intensity,acquisitions_intensity,goodwill_change_intensity,intangible_assets_change_intensity,total_dna,profitability,sector,sub_sector,sector_baseline,revenue_growth,ocf_margin_next,ocf_ttm,revenue_volatility,log_market_cap,log_total_assets,cap_aggressive
APINX,2022-09-30,3,2022,354126000.0,1044021500.0,61335000.0,-30951000.0,-3172000.0,45302000.0,9492000.0,0.0,0.0,8083000.0,-44986000.0,-3172000.0,7650048.0,-0.5046221570066031,-0.11656622078494781,0.12792621835166015,4.772650653181627,0.41643060032767526,0.0,-0.004453931264825485,0.17320106402805782,0.0,5.565507855994062,-0.003038251606887406,0.021595340708979654,0.2925916755545743,Unknown,Unknown,Unknown,0.022138453367815725,0.16125666943201272,196081000.0,12700925.661803823,15.850222480292837,20.766345920064538,False
APINX,2022-12-31,4,2022,360413000.0,1049811000.0,63583000.0,-23334000.0,16970000.0,58119000.0,13357000.0,0.0,0.0,10434750.0,-4698000.0,16970000.0,7650048.0,-0.36698488589717376,0.29657980740663065,0.16125666943201272,4.351201617129595,0.4140011868803051,0.0,-0.004017866073036004,0.1764170548787086,0.0,0.45022640695752175,0.016164814428501893,0.019978834285409468,0.2952131383649057,Unknown,Unknown,Unknown,0.017753567939095216,0.19752022477750694,191073000.0,10168658.94140751,15.850222480292837,20.771875984913898,False
APINX,2023-03-31,1,2023,365517000.0,1060415500.0,64471000.0,-20945000.0,4430000.0,72197000.0,11778000.0,0.0,0.0,11033750.0,23308000.0,4430000.0,7650048.0,-0.32487474988754633,0.092376344982901,0.19752022477750694,6.129818305314994,0.41098748556579945,0.0,-0.003103500467505426,0.17638304100766858,0.008772033226598442,2.11242777840716,0.004177607739607729,0.020504226880878298,0.2939545866690934,Unknown,Unknown,Unknown,0.01416153135430731,0.19208971162200184,220959000.0,8227395.983339253,15.850222480292837,20.781926649397928,False
APINX,2023-06-30,2,2023,371769000.0,1078983000.0,65961000.0,-12834000.0,-2495000.0,71413000.0,16707000.0,0.0,0.0,12016250.0,35729000.0,-2495000.0,7650048.0,-0.19456951835175332,-0.049277136988465794,0.19208971162200184,4.274435865206201,0.40654648868425175,0.0,-0.0022623155323114453,0.17742469113885234,0.008525620885593194,2.9733902007697908,-0.0023123626600233737,0.01803828234550498,0.29253102226819144,Unknown,Unknown,Unknown,0.017104539597337487,0.1810063378746451,247031000.0,7498076.169925195,15.850222480292837,20.799284767769283,False
ARLSX,2021-06-30,2,2021,302871000.0,796658750.0,66977000.0,-11919000.0,13211000.0,85665000.0,-7159000.0,0.0,0.0,17177500.0,860496000.0,13211000.0,461646.0,-0.17795661197127371,0.19351389356809093,0.28284319066533276,-11.96605671183126,0.4102857716682331,0.0,0.07702921734054889,0.22114035348382644,0.0,50.094367632076846,0.01658300997760961,0.055042795927365384,0.331330070748611,Unknown,Unknown,Unknown,,0.27748702816239496,85665000.0,,13.042553642590509,20.49593697693385,False
ARLSX,2021-09-30,3,2021,312793000.0,1062300000.0,64536000.0,-12358000.0,-21703000.0,86796000.0,-12125000.0,0.0,0.0,19820250.0,-23638000.0,-21703000.0,461646.0,-0.19149002107350935,-0.7121575061525841,0.27748702816239496,-7.158432989690722,0.4123338510778499,0.0,0.03990680598700932,0.20632175272464537,0.0,1.192618660208625,-0.020430198625623647,0.03668297561894004,0.2559154664407418,Unknown,Unknown,Unknown,0.032759821838340475,0.19441099569152687,172461000.0,7015913.482932924,13.042553642590509,20.78370220575024,False
ARLSX,2021-12-31,4,2021,324709000.0,1056291000.0,61865000.0,-20523000.0,-10059000.0,63127000.0,-14887000.0,0.0,0.0,15043250.0,-14655000.0,-10059000.0,461646.0,-0.33173846278186375,-0.3215484448422466,0.19441099569152687,-4.240411096930208,0.412030160249401,0.0,0.03999655397991652,0.1905244388052071,0.0,0.9741910823791401,-0.009522943961465165,0.03023629378646604,0.2662457599278987,Unknown,Unknown,Unknown,0.03809548167638033,0.12561417675821548,235588000.0,10934161.94014581,13.042553642590509,20.778029552450363,False
ARLSX,2022-03-31,1,2022,336833000.0,1051803750.0,60937000.0,-24910000.0,-7608000.0,42311000.0,-11885000.0,0.0,0.0,10637750.0,-27003000.0,-7608000.0,461646.0,-0.40878284129510806,-0.267708223371688,0.12561417675821548,-3.560033655868742,0.40861306113426576,0.0,0.011416578425395422,0.18091160901693124,0.0,2.5384127282555053,-0.007233288529347799,0.027371075640298868,0.2775394174055759,Unknown,Unknown,Unknown,0.03733804729773427,0.1308708753781144,277899000.0,14707327.550125021,13.042553642590509,20.773772384429762,False
ARLSX,2022-06-30,2,2022,346456000.0,1051798750.0,59714000.0,-30664000.0,-7002000.0,45341000.0,113000.0,0.0,0.0,8227250.0,-40738000.0,-7002000.0,461646.0,-0.5135144187292762,-0.3175798258345428,0.1308708753781144,401.24778761061947,0.41509461767282,0.0,-0.004575019698397626,0.17235666289514398,0.0,4.951593788933119,-0.006657167067369114,0.02454461939605842,0.28501555074105195,Unknown,Unknown,Unknown,0.028569053507227604,0.12792621835166015,237575000.0,14622003.222882971,13.042553642590509,20.773767630679945,False
ARLSX,2022-09-30,3,2022,354126000.0,1044021500.0,61335000.0,-30951000.0,-3172000.0,45302000.0,9492000.0,0.0,0.0,8083000.0,-44986000.0,-3172000.0,461646.0,-0.5046221570066031,-0.11656622078494781,0.12792621835166015,4.772650653181627,0.41643060032767526,0.0,-0.004453931264825485,0.17320106402805782,0.0,5.565507855994062,-0.003038251606887406,0.021595340708979654,0.2925916755545743,Unknown,Unknown,Unknown,0.022138453367815725,0.16125666943201272,196081000.0,12700925.661803823,13.042553642590509,20.766345920064538,False
ARLSX,2022-12-31,4,2022,360413000.0,1049811000.0,63583000.0,-23334000.0,16970000.0,58119000.0,13357000.0,0.0,0.0,10434750.0,-4698000.0,16970000.0,461646.0,-0.36698488589717376,0.29657980740663065,0.16125666943201272,4.351201617129595,0.4140011868803051,0.0,-0.004017866073036004,0.1764170548787086,0.0,0.45022640695752175,0.016164814428501893,0.019978834285409468,0.2952131383649057,Unknown,Unknown,Unknown,0.017753567939095216,0.19752022477750694,191073000.0,10168658.94140751,13.042553642590509,20.771875984913898,False
ARLSX,2023-03-31,1,2023,365517000.0,1060415500.0,64471000.0,-20945000.0,4430000.0,72197000.0,11778000.0,0.0,0.0,11033750.0,23308000.0,4430000.0,461646.0,-0.32487474988754633,0.092376344982901,0.19752022477750694,6.129818305314994,0.41098748556579945,0.0,-0.003103500467505426,0.17638304100766858,0.008772033226598442,2.11242777840716,0.004177607739607729,0.020504226880878298,0.2939545866690934,Unknown,Unknown,Unknown,0.01416153135430731,0.19208971162200184,220959000.0,8227395.983339253,13.042553642590509,20.781926649397928,False
ARLSX,2023-06-30,2,2023,371769000.0,1078983000.0,65961000.0,-12834000.0,-2495000.0,71413000.0,16707000.0,0.0,0.0,12016250.0,35729000.0,-2495000.0,461646.0,-0.19456951835175332,-0.049277136988465794,0.19208971162200184,4.274435865206201,0.40654648868425175,0.0,-0.0022623155323114453,0.17742469113885234,0.008525620885593194,2.9733902007697908,-0.0023123626600233737,0.01803828234550498,0.29253102226819144,Unknown,Unknown,Unknown,0.017104539597337487,0.1810063378746451,247031000.0,7498076.169925195,13.042553642590509,20.799284767769283,False
ARM,2023-06-30,1,2023,2679000000.0,3391500000.0,1133000000.0,-93000000.0,169000000.0,739000000.0,524000000.0,0.0,0.0,76750000.0,1626000000.0,169000000.0,172470690000.0,-0.0820829655781112,0.13978494623655913,0.27584919746173947,1.4103053435114503,0.39024030664897535,0.0,0.1188264779596049,0.4229189996267264,0.0020639834881320948,21.185667752442995,0.04983045849918915,0.05012531328320802,0.7586613592805543,Unknown,Unknown,Unknown,,0.32156273478587527,739000000.0,,25.87349314593749,21.94453813835041,False
